t,y1
0,0
0.01,0.992086330935252
0.02,0.992086330935252
0.03,0.992086330935252
0.04,0.992086330935252
0.05,0.992086330935252
0.06,0.992086330935252
0.07,0.992086330935252
0.08,0.992086330935252
0.09,0.992086330935252
0.1,0.992086330935252
0.11,0.992086330935252
0.12,0.992086330935252
0.13,0.992086330935252
0.14,0.992086330935252
0.15,0.992086330935252
0.16,0.992086330935252
0.17,0.992086330935252
0.18,0.992086330935252
0.19,0.992086330935252
0.2,0.992086330935252
0.21,0.992086330935252
0.22,0.992086330935252
0.23,0.992086330935252
0.24,0.992086330935252
0.25,0.992086330935252
0.26,0.992086330935252
0.27,0.992086330935252
0.28,0.992086330935252
0.29,0.992086330935252
0.3,0.992086330935252
0.31,0.992086330935252
0.32,0.992086330935252
0.33,0.992086330935252
0.34,0.992086330935252
0.35,0.992086330935252
0.36,0.992086330935252
0.37,0.992086330935252
0.38,0.992086330935252
0.39,0.992086330935252
0.4,0.992086330935252
0.41,0.992086330935252
0.42,0.992086330935252
0.43,0.992086330935252
0.44,0.992086330935252
0.45,0.992086330935252
0.46,0.992086330935252
0.47,0.992086330935252
0.48,0.992086330935252
0.49,0.992086330935252
0.5,0.992086330935252
0.51,0.992086330935252
0.52,0.992086330935252
0.53,0.992086330935252
0.54,0.992086330935252
0.55,0.992086330935252
0.56,0.992086330935252
0.57,0.992086330935252
0.58,0.992086330935252
0.59,0.992086330935252
0.6,0.992086330935252
0.61,0.992086330935252
0.62,0.992086330935252
0.63,0.992086330935252
0.64,0.992086330935252
0.65,0.992086330935252
0.66,0.992086330935252
0.67,0.992086330935252
0.68,0.992086330935252
0.69,0.992086330935252
0.7,0.992086330935252
0.71,0.992086330935252
0.72,0.992086330935252
0.73,0.992086330935252
0.74,0.992086330935252
0.75,0.992086330935252
0.76,0.992086330935252
0.77,0.992086330935252
0.78,0.992086330935252
0.79,0.992086330935252
0.8,0.992086330935252
0.81,0.992086330935252
0.82,0.992086330935252
0.83,0.992086330935252
0.84,0.992086330935252
0.85,0.992086330935252
0.86,0.992086330935252
0.87,0.992086330935252
0.88,0.992086330935252
0.89,0.992086330935252
0.9,0.992086330935252
0.91,0.992086330935252
0.92,0.992086330935252
0.93,0.992086330935252
0.94,0.992086330935252
0.95,0.992086330935252
0.96,0.992086330935252
0.97,0.992086330935252
0.98,0.992086330935252
0.99,0.992086330935252
1,0.992086330935252
1.01,0.992086330935252
1.02,0.992086330935252
1.03,0.992086330935252
1.04,0.992086330935252
1.05,0.992086330935252
1.06,0.992086330935252
1.07,0.992086330935252
1.08,0.992086330935252
1.09,0.992086330935252
1.1,0.992086330935252
1.11,0.992086330935252
1.12,0.992086330935252
1.13,0.992086330935252
1.14,0.992086330935252
1.15,0.992086330935252
1.16,0.992086330935252
1.17,0.992086330935252
1.18,0.992086330935252
1.19,0.992086330935252
1.2,0.992086330935252
1.21,0.992086330935252
1.22,0.992086330935252
1.23,0.992086330935252
1.24,0.992086330935252
1.25,0.992086330935252
1.26,0.992086330935252
1.27,0.992086330935252
1.28,0.992086330935252
1.29,0.992086330935252
1.3,0.992086330935252
1.31,0.992086330935252
1.32,0.992086330935252
1.33,0.992086330935252
1.34,0.992086330935252
1.35,0.992086330935252
1.36,0.992086330935252
1.37,0.992086330935252
1.38,0.992086330935252
1.39,0.992086330935252
1.4,0.992086330935252
1.41,0.992086330935252
1.42,0.992086330935252
1.43,0.992086330935252
1.44,0.992086330935252
1.45,0.992086330935252
1.46,0.992086330935252
1.47,0.992086330935252
1.48,0.992086330935252
1.49,0.992086330935252
1.5,0.992086330935252
1.51,0.992086330935252
1.52,0.992086330935252
1.53,0.992086330935252
1.54,0.992086330935252
1.55,0.992086330935252
1.56,0.992086330935252
1.57,0.992086330935252
1.58,0.992086330935252
1.59,0.992086330935252
1.6,0.992086330935252
1.61,0.992086330935252
1.62,0.992086330935252
1.63,0.992086330935252
1.64,0.992086330935252
1.65,0.992086330935252
1.66,0.992086330935252
1.67,0.992086330935252
1.68,0.992086330935252
1.69,0.992086330935252
1.7,0.992086330935252
1.71,0.992086330935252
1.72,0.992086330935252
1.73,0.992086330935252
1.74,0.992086330935252
1.75,0.992086330935252
1.76,0.992086330935252
1.77,0.992086330935252
1.78,0.992086330935252
1.79,0.992086330935252
1.8,0.992086330935252
1.81,0.992086330935252
1.82,0.992086330935252
1.83,0.992086330935252
1.84,0.992086330935252
1.85,0.992086330935252
1.86,0.992086330935252
1.87,0.992086330935252
1.88,0.992086330935252
1.89,0.992086330935252
1.9,0.992086330935252
1.91,0.992086330935252
1.92,0.992086330935252
1.93,0.992086330935252
1.94,0.992086330935252
1.95,0.992086330935252
1.96,0.992086330935252
1.97,0.992086330935252
1.98,0.992086330935252
1.99,0.992086330935252
2,0.992086330935252
2.01,0.992086330935252
2.02,0.992086330935252
2.03,0.992086330935252
2.04,0.992086330935252
2.05,0.992086330935252
2.06,0.963753730354811
2.07,0.895071773533952
2.08,0.831295489661574
2.09,0.772105625143542
2.1,0.717128097777414
2.11,0.66606948072225
2.12,0.618699905886835
2.13,0.574659351830887
2.14,0.533755799330802
2.15,0.495799679374127
2.16,0.460485601674587
2.17,0.427707944964408
2.18,0.397276764638419
2.19,0.368957718032916
2.2,0.342698902152699
2.21,0.318304971378747
