t,y1
2.65,0.012342387942345
2.66,0.0114622225582325
2.67,0.0106444883340527
2.68,0.00988542546078841
2.69,0.00918096593958564
2.7,0.00852626261596423
2.71,0.00791833730374874
2.72,0.00735403105784944
2.73,0.00682977064195614
2.74,0.0063427492844514
2.75,0.00589054828964249
2.76,0.00547058595971085
2.77,0.00508002877542845
2.78,0.00471726553791064
2.79,0.00438053488035662
2.8,0.00406820462783788
2.81,0.00377740178072367
2.82,0.00350734277598896
2.83,0.00325674767312408
2.84,0.00302451566065416
2.85,0.00280847360828057
2.86,0.00260772512978569
2.87,0.00242144194451537
2.88,0.00224875582165018
2.89,0.00208839937178816
2.9,0.00193926806467854
2.91,0.00180083700089429
2.92,0.00167242017619023
2.93,0.00155326477345943
2.94,0.00144240099205665
2.95,0.00133945379134523
2.96,0.00124390739368476
2.97,0.00115529877943828
2.98,0.00107294263019939
2.99,0.000996479045777549
3,0.000925499935911113
